id: 0 req:7 src:V1 des:V1 route:V1 p(ratio):0.7870788133867004 tComp:12.986800420880558 tTrans:0.0 tSer: 12.986800420880558 hop:0 npath:0 cWL:0.0 res:30.3030303030303
id: 1 req:7 src:V1 des:V0 route:V1 p(ratio):0.0606060606060606 tComp:1.1212121212121218 tTrans:0.1212121212121212 tSer: 1.2424242424242429 hop:1 npath:1 cWL:3.673094582185513 res:30.3030303030303
id: 2 req:7 src:V1 des:V2 route:V1 p(ratio):0.0606060606060606 tComp:8.121212121212123 tTrans:0.1212121212121212 tSer: 8.242424242424244 hop:1 npath:1 cWL:185.49127640036733 res:30.3030303030303
id: 3 req:7 src:V1 des:V5 route:V1 p(ratio):0.031103004795117944 tComp:0.634411700331567 tTrans:0.06220600959023589 tSer: 0.6966177099218029 hop:1 npath:1 cWL:3.6730945821854846 res:30.3030303030303
id: 4 req:7 src:V1 des:V6 route:V1 p(ratio):0.0606060606060606 tComp:1.0 tTrans:0.1212121212121212 tSer: 1.121212121212121 hop:1 npath:1 cWL:0.0 res:30.3030303030303
id: 0 req:17 src:V4 des:V4 route:V4 p(ratio):0.8787878787878789 tComp:14.500000000000002 tTrans:0.0 tSer: 14.500000000000002 hop:0 npath:0 cWL:0.0 res:30.3030303030303
id: 1 req:17 src:V4 des:V8 route:V4 p(ratio):0.0606060606060606 tComp:4.121212121212121 tTrans:0.1212121212121212 tSer: 4.242424242424242 hop:1 npath:1 cWL:64.27915518824611 res:30.3030303030303
id: 2 req:17 src:V4 des:V9 route:V4 p(ratio):0.0606060606060606 tComp:1.1212121212121218 tTrans:0.1212121212121212 tSer: 1.2424242424242429 hop:1 npath:1 cWL:3.673094582185513 res:30.3030303030303
id: 0 req:27 src:V3 des:V3 route:V3 p(ratio):0.8787878787878789 tComp:14.500000000000002 tTrans:0.0 tSer: 14.500000000000002 hop:0 npath:0 cWL:0.0 res:30.3030303030303
id: 1 req:27 src:V3 des:V2 route:V3 p(ratio):0.0606060606060606 tComp:8.121212121212123 tTrans:0.1212121212121212 tSer: 8.242424242424244 hop:1 npath:1 cWL:185.49127640036733 res:30.3030303030303
id: 2 req:27 src:V3 des:V8 route:V3 p(ratio):0.0606060606060606 tComp:4.121212121212121 tTrans:0.1212121212121212 tSer: 4.242424242424242 hop:1 npath:1 cWL:64.27915518824611 res:30.3030303030303
