id: 0 req:5 src:V1 des:V1 route:V1 p(ratio):0.779243858275747 tComp:12.857523661549827 tTrans:0.0 tSer: 12.857523661549827 hop:0 npath:0 cWL:0.0 res:30.3030303030303
id: 1 req:5 src:V1 des:V0 route:V1 p(ratio):0.0606060606060606 tComp:1.1212121212121213 tTrans:0.1212121212121212 tSer: 1.2424242424242424 hop:1 npath:1 cWL:3.673094582185499 res:30.3030303030303
id: 2 req:5 src:V1 des:V2 route:V1 p(ratio):0.0606060606060606 tComp:6.121212121212122 tTrans:0.1212121212121212 tSer: 6.242424242424243 hop:1 npath:1 cWL:124.8852157943067 res:30.3030303030303
id: 3 req:5 src:V1 des:V5 route:V1 p(ratio):0.0606060606060606 tComp:1.1212121212121209 tTrans:0.1212121212121212 tSer: 1.242424242424242 hop:1 npath:1 cWL:3.6730945821854846 res:30.3030303030303
id: 4 req:5 src:V1 des:V6 route:V1 p(ratio):0.03893795990607131 tComp:0.6433672618840588 tTrans:0.07787591981214262 tSer: 0.7212431816962014 hop:1 npath:1 cWL:0.026997679814613207 res:30.3030303030303
id: 0 req:15 src:V4 des:V4 route:V4 p(ratio):0.8787878787878789 tComp:14.500000000000002 tTrans:0.0 tSer: 14.500000000000002 hop:0 npath:0 cWL:0.0 res:30.3030303030303
id: 1 req:15 src:V4 des:V8 route:V4 p(ratio):0.0606060606060606 tComp:2.121212121212121 tTrans:0.1212121212121212 tSer: 2.242424242424242 hop:1 npath:1 cWL:3.673094582185499 res:30.3030303030303
id: 2 req:15 src:V4 des:V9 route:V4 p(ratio):0.0606060606060606 tComp:1.1212121212121213 tTrans:0.1212121212121212 tSer: 1.2424242424242424 hop:1 npath:1 cWL:3.673094582185499 res:30.3030303030303
id: 0 req:25 src:V3 des:V3 route:V3 p(ratio):0.8787878787878789 tComp:14.500000000000002 tTrans:0.0 tSer: 14.500000000000002 hop:0 npath:0 cWL:0.0 res:30.3030303030303
id: 1 req:25 src:V3 des:V2 route:V3 p(ratio):0.0606060606060606 tComp:6.121212121212122 tTrans:0.1212121212121212 tSer: 6.242424242424243 hop:1 npath:1 cWL:124.8852157943067 res:30.3030303030303
id: 2 req:25 src:V3 des:V8 route:V3 p(ratio):0.0606060606060606 tComp:2.121212121212121 tTrans:0.1212121212121212 tSer: 2.242424242424242 hop:1 npath:1 cWL:3.673094582185499 res:30.3030303030303
