Name Position Velocity in118
id,	name,	x,	y,	velo,
0,	V0,	10.0,	0.0,	2.0
1,	V1,	39.0,	8.0,	3.0
2,	V2,	42.5,	0.5,	2.5
3,	V3,	40.0,	5.5,	2.5
4,	V4,	42.0,	0.0,	2.0
5,	V5,	1.5308084989341916E-16,	7.5,	2.5
6,	V6,	16.0,	10.0,	2.0
7,	V7,	36.0,	5.0,	3.0
8,	V8,	36.0,	13.0,	3.0
9,	V9,	47.5,	7.5,	2.5
10,	V10,	10.0,	22.0,	2.0
11,	V11,	20.0,	18.0,	2.0
12,	V12,	22.0,	18.0,	2.0
13,	V13,	36.0,	18.0,	2.0
14,	V14,	43.0,	23.0,	3.0
15,	V15,	18.0,	30.0,	2.0
16,	V16,	40.0,	33.0,	3.0
17,	V17,	40.0,	28.0,	2.5
18,	V18,	35.0,	30.0,	2.5
19,	V19,	43.0,	33.0,	3.0
20,	V20,	13.0,	41.0,	3.0
21,	V21,	24.0,	38.0,	2.0
22,	V22,	48.0,	42.0,	2.0
23,	V23,	47.5,	40.5,	2.5
24,	V24,	44.0,	42.0,	2.0
