Name Position Velocity in135
id,	name,	x,	y,	velo,
0,	V0,	42.0,	4.0,	2.0
1,	V1,	39.0,	5.0,	3.0
2,	V2,	20.0,	0.0,	2.5
3,	V3,	32.5,	0.0,	2.5
4,	V4,	44.0,	0.0,	2.0
5,	V5,	37.5,	13.5,	2.5
6,	V6,	44.0,	14.0,	2.0
7,	V7,	40.0,	6.0,	3.0
8,	V8,	39.0,	10.0,	3.0
9,	V9,	47.5,	10.0,	2.5
10,	V10,	40.0,	24.0,	2.0
11,	V11,	10.0,	20.0,	2.0
12,	V12,	24.0,	22.0,	2.0
13,	V13,	48.0,	22.0,	2.0
14,	V14,	40.0,	20.0,	3.0
15,	V15,	48.0,	30.0,	2.0
16,	V16,	41.0,	31.0,	3.0
17,	V17,	45.0,	33.5,	2.5
18,	V18,	30.0,	30.0,	2.5
19,	V19,	40.0,	30.0,	3.0
20,	V20,	49.0,	35.0,	3.0
21,	V21,	12.0,	38.0,	2.0
22,	V22,	48.0,	42.0,	2.0
23,	V23,	42.5,	40.5,	2.5
24,	V24,	44.0,	42.0,	2.0
