Name Position Velocity in137
id,	name,	x,	y,	velo,
0,	V0,	46.0,	4.0,	2.0
1,	V1,	40.0,	3.0,	3.0
2,	V2,	22.5,	2.5,	2.5
3,	V3,	37.5,	0.0,	2.5
4,	V4,	48.0,	0.0,	2.0
5,	V5,	42.5,	13.5,	2.5
6,	V6,	48.0,	14.0,	2.0
7,	V7,	43.0,	9.0,	3.0
8,	V8,	45.0,	10.0,	3.0
9,	V9,	40.0,	12.5,	2.5
10,	V10,	44.0,	24.0,	2.0
11,	V11,	12.0,	18.0,	2.0
12,	V12,	28.0,	22.0,	2.0
13,	V13,	30.0,	22.0,	2.0
14,	V14,	43.0,	17.0,	3.0
15,	V15,	1.2246467991473532E-16,	32.0,	2.0
16,	V16,	47.0,	31.0,	3.0
17,	V17,	20.0,	30.0,	2.5
18,	V18,	32.5,	27.5,	2.5
19,	V19,	46.0,	30.0,	3.0
20,	V20,	3.0,	40.0,	3.0
21,	V21,	16.0,	38.0,	2.0
22,	V22,	20.0,	42.0,	2.0
23,	V23,	47.5,	40.5,	2.5
24,	V24,	48.0,	42.0,	2.0
