Name Position Velocity in101
id,	name,	x,	y,	velo,
0,	V0,	30.0,	0.0,	2.0
1,	V1,	22.0,	0.0,	3.0
2,	V2,	32.5,	2.5,	2.5
3,	V3,	45.0,	2.5,	2.5
4,	V4,	42.0,	2.0,	2.0
5,	V5,	15.0,	18.0,	2.5
6,	V6,	22.0,	12.0,	2.0
7,	V7,	30.0,	5.0,	3.0
8,	V8,	40.0,	14.0,	3.0
9,	V9,	42.5,	10.0,	2.5
10,	V10,	30.0,	22.0,	2.0
11,	V11,	30.0,	28.0,	2.0
12,	V12,	20.0,	20.0,	2.0
13,	V13,	48.0,	22.0,	2.0
14,	V14,	40.0,	20.0,	3.0
15,	V15,	34.0,	34.0,	2.0
16,	V16,	40.0,	30.0,	3.0
17,	V17,	32.5,	30.5,	2.5
18,	V18,	37.5,	30.0,	2.5
19,	V19,	40.0,	30.0,	3.0
20,	V20,	30.0,	40.0,	3.0
21,	V21,	34.0,	44.0,	2.0
22,	V22,	20.0,	40.0,	2.0
23,	V23,	30.0,	40.0,	2.5
24,	V24,	46.0,	38.0,	2.0
