Name Position Velocity in125
id,	name,	x,	y,	velo,
0,	V0,	24.0,	0.0,	2.0
1,	V1,	13.0,	0.0,	3.0
2,	V2,	27.5,	2.5,	2.5
3,	V3,	32.5,	2.5,	2.5
4,	V4,	44.0,	2.0,	2.0
5,	V5,	15.0,	13.0,	2.5
6,	V6,	28.0,	10.0,	2.0
7,	V7,	20.0,	10.0,	3.0
8,	V8,	36.0,	10.0,	3.0
9,	V9,	42.5,	10.0,	2.5
10,	V10,	20.0,	24.0,	2.0
11,	V11,	32.0,	22.0,	2.0
12,	V12,	36.0,	18.0,	2.0
13,	V13,	30.0,	20.0,	2.0
14,	V14,	40.0,	20.0,	3.0
15,	V15,	30.0,	30.0,	2.0
16,	V16,	16.0,	27.0,	3.0
17,	V17,	25.0,	32.5,	2.5
18,	V18,	30.0,	30.0,	2.5
19,	V19,	40.0,	30.0,	3.0
20,	V20,	29.0,	39.0,	3.0
21,	V21,	36.0,	38.0,	2.0
22,	V22,	30.0,	44.0,	2.0
23,	V23,	40.0,	38.0,	2.5
24,	V24,	48.0,	40.0,	2.0
